"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1981",80.579987,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1990",75.055901,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1991",73.311836,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1992",73.091179,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1994",79.132454,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1995",81.755188,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1997",80.148605,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1998",79.085892,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1999",79.709686,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2000",80.012154,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2001",80.18084,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2002",81.208153,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2003",81.359337,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2004",82.676079,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2005",84.239845,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2006",84.23645,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2007",84.633499,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2008",83.333336,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2009",82.433228,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2010",82.047951,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2011",82.064568,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2012",81.329849,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2013",81.130272,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2014",80.34404,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2015",81.348915,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2016",82.106155,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2017",82.556374,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2018",83.478004,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2019",82.946716,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2020",81.819893,
"NZL","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2021",83.292053,
"GBR","EMPEDU","TRY","PC_25_64","A","1997",87.203308,
"GBR","EMPEDU","TRY","PC_25_64","A","1998",87.075378,
"GBR","EMPEDU","TRY","PC_25_64","A","1999",87.732735,
"GBR","EMPEDU","TRY","PC_25_64","A","2000",87.755997,
"GBR","EMPEDU","TRY","PC_25_64","A","2001",88.175331,
"GBR","EMPEDU","TRY","PC_25_64","A","2002",87.619789,
"GBR","EMPEDU","TRY","PC_25_64","A","2003",87.833679,
"GBR","EMPEDU","TRY","PC_25_64","A","2004",87.675697,
"GBR","EMPEDU","TRY","PC_25_64","A","2005",88.04351,
"GBR","EMPEDU","TRY","PC_25_64","A","2006",87.540085,
"GBR","EMPEDU","TRY","PC_25_64","A","2007",87.376877,
"GBR","EMPEDU","TRY","PC_25_64","A","2008",84.997505,
"GBR","EMPEDU","TRY","PC_25_64","A","2009",84.541405,
"GBR","EMPEDU","TRY","PC_25_64","A","2010",84.20475,
"GBR","EMPEDU","TRY","PC_25_64","A","2011",83.184135,
"GBR","EMPEDU","TRY","PC_25_64","A","2012",84.065559,
"GBR","EMPEDU","TRY","PC_25_64","A","2013",84.7882,
"GBR","EMPEDU","TRY","PC_25_64","A","2014",84.583046,
"GBR","EMPEDU","TRY","PC_25_64","A","2015",85.386436,
"GBR","EMPEDU","TRY","PC_25_64","A","2016",85.069305,
"GBR","EMPEDU","TRY","PC_25_64","A","2017",85.466637,
"GBR","EMPEDU","TRY","PC_25_64","A","2018",86.119209,
"GBR","EMPEDU","TRY","PC_25_64","A","2019",86.628654,
"GBR","EMPEDU","TRY","PC_25_64","A","2020",86.339325,
"GBR","EMPEDU","TRY","PC_25_64","A","2021",86.314072,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","1989",69.53299,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","1991",71.32328,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","1992",69.190521,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","1994",67.921509,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","1995",67.379211,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","1997",67.969604,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","1998",68.779854,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","1999",68.331108,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2000",64.46402,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2001",69.605507,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2002",68.221146,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2003",66.255959,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2004",65.375191,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2005",65.251854,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2006",64.473915,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2007",65.966141,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2008",67.624359,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2009",67.486542,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2010",66.138481,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2011",66.620018,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2012",66.815224,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2013",67.016556,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2014",67.452423,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2015",67.571083,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2016",67.597321,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2017",67.160423,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2018",68.587822,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2019",68.791687,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2020",69.120865,
"CHE","EMPEDU","BUPPSRY","PC_25_64","A","2021",66.632103,
"TUR","EMPEDU","TRY","PC_25_64","A","1991",86.973473,
"TUR","EMPEDU","TRY","PC_25_64","A","1992",86.55246,
"TUR","EMPEDU","TRY","PC_25_64","A","1994",85.289635,
"TUR","EMPEDU","TRY","PC_25_64","A","1995",74.10321,
"TUR","EMPEDU","TRY","PC_25_64","A","1997",81.67852,
"TUR","EMPEDU","TRY","PC_25_64","A","1998",81.317764,
"TUR","EMPEDU","TRY","PC_25_64","A","1999",78.97081,
"TUR","EMPEDU","TRY","PC_25_64","A","2000",78.475754,
"TUR","EMPEDU","TRY","PC_25_64","A","2001",78.274338,
"TUR","EMPEDU","TRY","PC_25_64","A","2002",76.289063,
"TUR","EMPEDU","TRY","PC_25_64","A","2003",74.85836,
"TUR","EMPEDU","TRY","PC_25_64","A","2004",74.467293,
"TUR","EMPEDU","TRY","PC_25_64","A","2005",75.22998,
"TUR","EMPEDU","TRY","PC_25_64","A","2006",74.509804,
"TUR","EMPEDU","TRY","PC_25_64","A","2007",74.605957,
"TUR","EMPEDU","TRY","PC_25_64","A","2008",74.540611,
"TUR","EMPEDU","TRY","PC_25_64","A","2009",73.554733,
"TUR","EMPEDU","TRY","PC_25_64","A","2010",75.710953,
"TUR","EMPEDU","TRY","PC_25_64","A","2011",76.067108,
"TUR","EMPEDU","TRY","PC_25_64","A","2012",76.171501,
"TUR","EMPEDU","TRY","PC_25_64","A","2013",76.977776,
"TUR","EMPEDU","TRY","PC_25_64","A","2014",76.13636,
"TUR","EMPEDU","TRY","PC_25_64","A","2015",76.161552,
"TUR","EMPEDU","TRY","PC_25_64","A","2016",75.003456,
"TUR","EMPEDU","TRY","PC_25_64","A","2017",75.208984,
"TUR","EMPEDU","TRY","PC_25_64","A","2018",74.325996,
"TUR","EMPEDU","TRY","PC_25_64","A","2019",73.619423,
"TUR","EMPEDU","TRY","PC_25_64","A","2021",72.292519,
"NLD","EMPEDU","TRY","PC_25_64","A","1990",81.381577,
"NLD","EMPEDU","TRY","PC_25_64","A","1991",84.629982,
"NLD","EMPEDU","TRY","PC_25_64","A","1992",83.742691,
"NLD","EMPEDU","TRY","PC_25_64","A","1994",81.879196,
"NLD","EMPEDU","TRY","PC_25_64","A","1995",82.849464,
"NLD","EMPEDU","TRY","PC_25_64","A","1998",85.355453,
"NLD","EMPEDU","TRY","PC_25_64","A","2000",86.283089,
"NLD","EMPEDU","TRY","PC_25_64","A","2001",86.321892,
"NLD","EMPEDU","TRY","PC_25_64","A","2002",86.45549,
"NLD","EMPEDU","TRY","PC_25_64","A","2003",85.877647,
"NLD","EMPEDU","TRY","PC_25_64","A","2004",85.337799,
"NLD","EMPEDU","TRY","PC_25_64","A","2005",85.622635,
"NLD","EMPEDU","TRY","PC_25_64","A","2006",86.380783,
"NLD","EMPEDU","TRY","PC_25_64","A","2007",87.731361,
"NLD","EMPEDU","TRY","PC_25_64","A","2008",88.308357,
"NLD","EMPEDU","TRY","PC_25_64","A","2009",88.052246,
"NLD","EMPEDU","TRY","PC_25_64","A","2010",87.521606,
"NLD","EMPEDU","TRY","PC_25_64","A","2011",87.23703,
"NLD","EMPEDU","TRY","PC_25_64","A","2012",87.643303,
"NLD","EMPEDU","TRY","PC_25_64","A","2013",87.976959,
"NLD","EMPEDU","TRY","PC_25_64","A","2014",87.658478,
"NLD","EMPEDU","TRY","PC_25_64","A","2015",88.234077,
"NLD","EMPEDU","TRY","PC_25_64","A","2016",88.424866,
"NLD","EMPEDU","TRY","PC_25_64","A","2017",88.830811,
"NLD","EMPEDU","TRY","PC_25_64","A","2018",89.607353,
"NLD","EMPEDU","TRY","PC_25_64","A","2019",89.671005,
"NLD","EMPEDU","TRY","PC_25_64","A","2020",89.500687,
"NLD","EMPEDU","TRY","PC_25_64","A","2021",89.027794,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1987",61.616737,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1988",61.868504,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1989",62.205051,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1990",63.353134,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1991",62.71814,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1992",62.721313,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1993",62.319134,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1994",62.40609,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1995",63.395378,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1996",63.955868,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1997",64.180321,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1998",65.684105,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1999",64.562759,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2000",64.586845,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2001",65.132828,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2002",65.38813,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2003",66.923561,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2004",68.190277,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2005",68.716469,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2006",69.702591,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2007",69.457176,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2008",69.799133,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2009",68.413803,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2010",66.384895,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2011",61.992165,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2012",57.122643,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2013",54.066143,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2014",54.498825,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2015",56.401764,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2016",58.112816,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2017",59.319614,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2018",60.870548,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2019",62.335983,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2020",62.153561,
"GRC","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2021",62.988297,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","1995",71.089951,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","1997",71.178406,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","1998",66.097816,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","1999",66.867439,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2000",68.110718,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2001",67.900017,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2002",68.4972,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2003",66.622368,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2004",66.74823,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2005",65.956055,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2006",66.259041,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2007",66.028656,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2008",66.184456,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2009",65.052864,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2010",65.05529,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2011",65.297112,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2012",65.353065,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2013",65.500572,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2014",66.36348,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2015",65.891991,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2016",65.544815,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2017",65.798889,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2018",64.728958,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2019",63.626556,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2020",61.423512,
"KOR","EMPEDU","BUPPSRY","PC_25_64","A","2021",61.157108,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","1997",47.446205,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","1998",47.671066,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","1999",43.944023,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2000",39.802414,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2001",41.678741,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2002",40.552887,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2003",47.266415,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2004",51.586044,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2005",49.512119,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2006",55.081551,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2007",55.361004,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2008",57.425705,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2009",46.916954,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2010",45.019768,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2011",48.561352,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2012",50.252663,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2013",57.934174,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2014",60.264725,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2015",57.987846,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2016",61.366207,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2017",65.3769,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2018",65.051361,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2019",62.385929,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2020",62.542736,
"EST","EMPEDU","BUPPSRY","PC_25_64","A","2021",64.107475,
"DEU","EMPEDU","TRY","PC_25_64","A","1989",84.208748,
"DEU","EMPEDU","TRY","PC_25_64","A","1991",85.013275,
"DEU","EMPEDU","TRY","PC_25_64","A","1992",84.653061,
"DEU","EMPEDU","TRY","PC_25_64","A","1994",83.358749,
"DEU","EMPEDU","TRY","PC_25_64","A","1995",84.151466,
"DEU","EMPEDU","TRY","PC_25_64","A","1997",82.290977,
"DEU","EMPEDU","TRY","PC_25_64","A","1998",82.210487,
"DEU","EMPEDU","TRY","PC_25_64","A","1999",82.973106,
"DEU","EMPEDU","TRY","PC_25_64","A","2000",83.401245,
"DEU","EMPEDU","TRY","PC_25_64","A","2001",83.424339,
"DEU","EMPEDU","TRY","PC_25_64","A","2002",83.558861,
"DEU","EMPEDU","TRY","PC_25_64","A","2003",82.973022,
"DEU","EMPEDU","TRY","PC_25_64","A","2004",82.653915,
"DEU","EMPEDU","TRY","PC_25_64","A","2005",82.865166,
"DEU","EMPEDU","TRY","PC_25_64","A","2006",84.33522,
"DEU","EMPEDU","TRY","PC_25_64","A","2007",85.467903,
"DEU","EMPEDU","TRY","PC_25_64","A","2008",85.819786,
"DEU","EMPEDU","TRY","PC_25_64","A","2009",86.414375,
"DEU","EMPEDU","TRY","PC_25_64","A","2010",86.929436,
"DEU","EMPEDU","TRY","PC_25_64","A","2011",87.853821,
"DEU","EMPEDU","TRY","PC_25_64","A","2012",87.890465,
"DEU","EMPEDU","TRY","PC_25_64","A","2013",87.763885,
"DEU","EMPEDU","TRY","PC_25_64","A","2014",88.078751,
"DEU","EMPEDU","TRY","PC_25_64","A","2015",88.13018,
"DEU","EMPEDU","TRY","PC_25_64","A","2016",88.329994,
"DEU","EMPEDU","TRY","PC_25_64","A","2017",88.58493,
"DEU","EMPEDU","TRY","PC_25_64","A","2018",88.895027,
"DEU","EMPEDU","TRY","PC_25_64","A","2019",89.345268,
"DEU","EMPEDU","TRY","PC_25_64","A","2020",88.669289,
"DEU","EMPEDU","TRY","PC_25_64","A","2021",88.338303,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","1981",67.223839,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","1988",64.912277,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","1991",61.964344,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","1992",61.661186,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","1994",60.119549,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","1995",61.472237,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","1998",60.857647,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","1999",61.676125,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2000",62.469681,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2001",61.540264,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2002",61.17897,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2003",62.662125,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2004",61.698513,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2005",61.519829,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2006",62.756851,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2007",67.496246,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2008",66.725883,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2009",63.210625,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2010",60.972359,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2011",60.681927,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2012",59.152397,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2013",58.606014,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2014",59.843922,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2015",59.170334,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2016",61.461666,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2017",61.138855,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2018",61.091515,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2019",60.748222,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2020",60.465584,
"DNK","EMPEDU","BUPPSRY","PC_25_64","A","2021",61.790646,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2000",75.15316,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2003",74.374451,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2004",74.414146,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2005",75.172165,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2006",75.585205,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2007",76.199265,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2008",77.263542,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2009",74.795975,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2010",74.083595,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2011",74.740028,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2012",74.61618,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2013",73.617867,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2014",73.173897,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2015",72.808609,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2016",73.19838,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2017",74.074074,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2018",75.68013,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2019",76.588898,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2020",75.267929,
"FIN","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2021",76.822716,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1981",81.012032,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1989",81.020592,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1991",79.68972,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1992",79.11924,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1994",79.315414,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","1995",80.476761,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2005",82.418602,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2006",82.932518,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2007",83.985168,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2008",84.422836,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2009",83.138901,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2010",81.725609,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2011",81.65596,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2012",81.2173,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2013",81.792572,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2014",81.480118,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2015",80.516129,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2016",80.244171,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2017",79.68779,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2018",80.771706,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2019",80.785126,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2020",79.452942,
"NOR","EMPEDU","UPPSRY_NTRY","PC_25_64","A","2021",81.227379,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","1997",38.909092,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","1998",37.372425,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","1999",33.209339,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2000",30.857649,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2001",30.493593,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2002",28.188423,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2003",28.517904,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2004",26.595428,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2005",26.282099,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2006",28.927097,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2007",29.113235,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2008",32.313751,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2009",30.336721,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2010",29.686049,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2011",30.250757,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2012",30.708851,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2013",31.021057,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2014",32.682098,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2015",34.454655,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2016",37.67197,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2017",39.054001,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2018",38.262417,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2019",38.039867,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2020",36.489971,
"SVK","EMPEDU","BUPPSRY","PC_25_64","A","2021",29.777237,
"USA","EMPEDU","TRY","PC_25_64","A","1981",84.16859,
"USA","EMPEDU","TRY","PC_25_64","A","1982",83.986917,
"USA","EMPEDU","TRY","PC_25_64","A","1983",83.326011,
"USA","EMPEDU","TRY","PC_25_64","A","1984",84.723388,
"USA","EMPEDU","TRY","PC_25_64","A","1985",84.864479,
"USA","EMPEDU","TRY","PC_25_64","A","1986",84.842372,
"USA","EMPEDU","TRY","PC_25_64","A","1987",85.446921,
"USA","EMPEDU","TRY","PC_25_64","A","1988",86.281388,
"USA","EMPEDU","TRY","PC_25_64","A","1989",85.790429,
"USA","EMPEDU","TRY","PC_25_64","A","1990",86.000577,
"USA","EMPEDU","TRY","PC_25_64","A","1991",85.27376,
"USA","EMPEDU","TRY","PC_25_64","A","1992",84.588264,
"USA","EMPEDU","TRY","PC_25_64","A","1993",84.041763,
